2018-05-14-11:25:53,3:28:88 1A:0:A8 284.2493
2018-05-14-11:25:54,3:28:89 1A:0:A9 284.2506
2018-05-14-11:25:56,3:28:88 1A:0:A8 284.2493
2018-05-14-11:25:57,3:28:89 1A:0:A9 284.2506
2018-05-14-11:25:59,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:00,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:02,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:03,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:05,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:06,3:28:88 1A:0:A8 284.2493
2018-05-14-11:26:08,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:09,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:11,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:12,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:14,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:15,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:17,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:18,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:20,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:21,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:23,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:24,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:26,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:27,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:29,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:30,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:32,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:33,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:26:35,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:36,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:38,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:39,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:41,3:28:88 1A:0:A8 284.2493
2018-05-14-11:26:42,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:44,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:45,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:47,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:48,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:26:50,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:51,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:53,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:54,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:56,3:28:88 1A:0:A8 284.2493
2018-05-14-11:26:58,3:28:89 1A:0:A9 284.2506
2018-05-14-11:26:59,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:01,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:02,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:04,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:05,3:28:88 1A:0:A8 284.2493
2018-05-14-11:27:07,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:08,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:10,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:11,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:13,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:14,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:16,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:17,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:19,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:20,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:22,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:23,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:25,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:26,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:28,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:29,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:31,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:32,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:34,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:35,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:37,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:38,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:40,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:41,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:43,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:44,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:46,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:47,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:49,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:50,3:28:89 1A:0:A9 284.2506
2018-05-14-11:27:52,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:53,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:27:55,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:56,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:58,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:27:59,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:01,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:02,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:04,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:05,3:28:89 1A:0:A9 284.2506
2018-05-14-11:28:07,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:08,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:10,3:28:89 1A:0:A9 284.2506
2018-05-14-11:28:11,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:13,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:14,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:16,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:17,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:19,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:20,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:22,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:23,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:25,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:26,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:28,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:29,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:31,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:32,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:34,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:35,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:37,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:38,3:28:89 1A:0:A9 284.2506
2018-05-14-11:28:40,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:41,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:43,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:44,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:46,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:47,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:49,3:28:89 1A:0:A9 284.2506
2018-05-14-11:28:50,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:52,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:53,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:28:55,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:28:56,3:28:89 1A:0:A9 284.2506
2018-05-14-11:28:58,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:00,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:01,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:03,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:04,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:06,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:07,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:09,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:10,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:12,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:13,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:15,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:16,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:18,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:19,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:21,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:22,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:24,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:25,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:27,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:28,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:30,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:31,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:33,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:34,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:36,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:37,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:39,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:40,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:42,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:43,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:45,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:46,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:48,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:49,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:51,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:52,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:54,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:55,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:29:57,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:29:58,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:00,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:01,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:03,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:04,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:06,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:07,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:09,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:10,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:12,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:13,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:15,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:16,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:18,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:19,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:21,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:22,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:24,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:25,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:27,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:28,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:30,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:31,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:33,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:34,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:36,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:37,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:39,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:41,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:42,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:44,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:45,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:47,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:48,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:50,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:51,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:53,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:54,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:56,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:30:57,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:30:59,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:31:00,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:02,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:03,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:05,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:06,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:08,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:09,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:11,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:12,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:14,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:31:15,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:17,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:18,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:20,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:21,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:23,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:24,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:26,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:27,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:29,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:30,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:32,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:33,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:35,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:36,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:38,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:39,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:31:41,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:31:42,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:44,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:45,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:31:47,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:48,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:50,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:51,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:53,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:54,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:56,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:57,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:31:59,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:32:00,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:02,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:03,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:05,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:06,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:08,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:32:09,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:32:11,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:12,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:32:14,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:15,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:32:17,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:32:18,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:20,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:21,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:23,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:24,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:26,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:27,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:29,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:30,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:32:32,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:33,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:35,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:36,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:38,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:40,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:41,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:43,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:44,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:46,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:47,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:49,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:32:50,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:52,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:53,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:55,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:56,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:58,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:32:59,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:33:01,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:02,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:33:04,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:05,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:07,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:08,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:10,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:11,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:13,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:33:14,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:16,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:17,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:19,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:20,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:22,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:23,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:33:25,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:26,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:33:28,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:29,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:31,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:32,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:33:34,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:33:35,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:37,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:38,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:40,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:33:41,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:43,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:44,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:46,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:33:47,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:49,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:50,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:52,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:53,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:55,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:56,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:58,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:33:59,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:01,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:02,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:04,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:05,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:07,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:09,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:10,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:34:12,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:13,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:15,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:16,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:18,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:19,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:21,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:22,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:24,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:25,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:27,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:28,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:30,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:31,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:33,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:34,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:36,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:37,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:39,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:40,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:42,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:43,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:45,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:46,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:48,3:28:8A 1A:0:AA 284.2520
2018-05-14-11:34:49,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:51,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:52,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:54,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:55,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:34:57,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:34:58,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:00,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:01,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:03,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:04,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:06,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:07,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:09,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:10,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:12,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:13,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:15,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:16,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:18,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:19,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:21,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:22,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:24,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:25,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:27,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:28,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:30,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:31,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:33,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:34,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:36,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:37,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:39,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:40,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:42,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:43,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:45,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:46,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:48,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:49,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:51,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:52,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:54,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:55,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:35:57,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:35:58,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:00,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:36:01,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:36:03,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:04,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:06,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:07,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:09,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:10,3:28:8D 1A:0:AD 284.2561
2018-05-14-11:36:12,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:13,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:36:15,3:28:8B 1A:0:AB 284.2534
2018-05-14-11:36:16,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:18,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:19,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:21,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:22,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:24,3:28:8D 1A:0:AD 284.2561
2018-05-14-11:36:25,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:27,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:28,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:30,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:31,3:28:8C 1A:0:AC 284.2548
2018-05-14-11:36:33,3:28:8B 1A:0:AB 284.2534
